6.34677	-1.10083	-1.64263	-2.33008	6.38626	-1.15695	6.35	-1.15	-1.81897	-1.81898
6.25415	-1.24234	-1.65707	-2.39445	6.25499	-1.25007	6.25	-1.25	-1.81896	-1.81896
6.32625	-1.45188	0.992947	-3.27428	6.43125	-1.48148	6.3	-1.45	0.909739	-3.63894
6.37548	-1.64935	0.963499	-3.35825	6.36328	-1.65656	6.35	-1.65	0.909727	-3.63891
6.32967	-1.75739	-0.898842	-2.58558	6.3228	-1.81431	6.3	-1.8	-0.999494	-2.9985
6.27002	-1.92974	-0.979377	-2.79248	6.24641	-1.95075	6.25	-1.95	-0.999489	-2.99847
6.29938	-2.12509	0.622946	-3.54589	6.31851	-2.10969	6.3	-2.1	0.999984	-2.99994
6.3437	-2.26382	0.696877	-3.36093	6.34644	-2.23829	6.35	-2.25	0.999979	-2.99994
6.33698	-2.41583	-0.176647	-2.91194	6.32593	-2.40018	6.35	-2.4	0	-2.72613
6.33565	-2.55812	-0.132281	-2.82679	6.34927	-2.55175	6.35	-2.55	0	-2.72611
6.37776	-2.74335	0.660119	-3.23769	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851
6.43412	-2.87382	0.766005	-3.01115	6.43257	-2.84245	6.45	-2.85	0.909503	-2.72851
6.45073	-3.00737	0.29549	-2.73925	6.46536	-3.00452	6.45	-3	0	-2.99754
6.45975	-3.15236	0.267889	-2.77727	6.44119	-3.14955	6.45	-3.15	0	-2.99754
6.50539	-3.32888	0.863948	-3.14348	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312
6.56143	-3.48022	0.909222	-3.04146	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312
6.62722	-3.65861	1.28044	-3.26852	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583
6.7323	-3.78026	1.45569	-2.99247	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581
6.79521	-3.92921	1.00501	-2.69078	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396
6.85762	-4.06525	1.04042	-2.63299	6.85997	-4.05805	6.85	-4.05	0.907976	-2.72393
6.9062	-4.20536	1.02262	-2.62349	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801
6.95886	-4.35203	1.00575	-2.63476	6.94332	-4.34473	6.95	-4.35	0.90933	-2.72799
6.99908	-4.48122	0.535541	-2.29353	7.05156	-4.49706	7	-4.45	0.910054	-1.8201
7.04653	-4.5762	0.626024	-2.14604	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201
7.10098	-4.70992	1.04772	-2.44535	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
7.15121	-4.85552	1.01104	-2.49767	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
7.25158	-5.02889	1.6458	-2.97581	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
7.34165	-5.18445	1.64595	-2.93772	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
7.38613	-5.30932	1.15654	-2.55756	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
7.4483	-5.45215	1.14917	-2.56715	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
7.5309	-5.60614	1.22398	-2.61594	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
7.63428	-5.70001	1.40156	-2.37896	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
7.68641	-5.81305	1.27841	-2.28799	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
7.74576	-5.95165	1.22568	-2.34937	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
7.84641	-6.10584	2.11435	-3.08359	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
7.95814	-6.25164	2.14407	-3.04323	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
8.05668	-6.39768	1.3691	-2.38709	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
8.16119	-6.48891	1.51166	-2.19577	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
8.21758	-6.59058	1.46622	-2.16834	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
8.2737	-6.73855	1.34795	-2.30563	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
8.33794	-6.85783	1.49483	-2.43081	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
8.4374	-6.97016	1.57901	-2.32977	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
8.4933	-7.06826	1.46771	-2.23972	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
8.5438	-7.21128	1.35407	-2.38731	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
8.64463	-7.36366	1.98907	-2.95998	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
8.73328	-7.52624	1.93489	-3.02857	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
8.80251	-7.65442	0.922592	-2.10404	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
8.85481	-7.76609	0.930454	-2.08522	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
8.9236	-7.89309	1.45054	-2.56674	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
8.97966	-8.03804	1.37096	-2.64652	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
8.99638	-8.12637	0.704033	-2.01609	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
9.04164	-8.23286	0.735718	-1.99541	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
9.12629	-8.37985	1.38306	-2.61354	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
9.17066	-8.5366	1.2628	-2.73892	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
9.2143	-8.65872	0.653783	-2.13658	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
9.25066	-8.77463	0.655839	-2.12916	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
9.37207	-8.97523	2.28549	-3.75707	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
9.47529	-9.17033	2.23367	-3.79331	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
9.51572	-9.28071	0.837438	-2.35962	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
9.5648	-9.38622	0.874908	-2.30172	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
9.59187	-9.48613	0.872213	-2.30592	9.47534	-9.42627	9.55	-9.5	0	-3.00023
9.59119	-9.6426	0.658192	-2.50428	9.54779	-9.64959	9.55	-9.65	0	-3.0002
9.65439	-9.80309	1.06416	-2.9444	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.68994	-9.96162	0.980213	-2.9997	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
9.69651	-10.0721	0.389791	-2.35289	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.74304	-10.1738	0.511373	-2.22151	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
9.80752	-10.3259	0.781335	-2.50868	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.80613	-10.484	0.587303	-2.66734	9.75524	-10.4732	9.75	-10.45	0	-3.00063
9.82701	-10.6199	0.759313	-2.86476	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.86866	-10.7742	0.758572	-2.84779	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
9.88924	-10.9045	0.309256	-2.33054	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.8754	-11.0553	0.160811	-2.43854	9.83614	-11.041	9.85	-11.05	0	-2.73073
9.88841	-11.1852	0.372579	-2.69492	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.87444	-11.3465	0.214921	-2.8221	9.84568	-11.3496	9.85	-11.35	0	-2.99961
9.88999	-11.494	0.204333	-2.81258	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.87396	-11.6519	0.0786305	-2.89681	9.83206	-11.6307	9.85	-11.65	0	-2.99843
9.84723	-11.7511	-0.769149	-1.8158	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.78395	-11.8586	-0.888641	-1.89693	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.75788	-11.9829	-0.376487	-2.57517	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.69353	-12.1458	-0.597604	-2.73835	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.65868	-12.2703	-1.03209	-2.13798	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.59022	-12.3843	-1.11205	-2.17378	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.50382	-12.448	-1.5056	-1.62367	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.39389	-12.5529	-1.67342	-1.73617	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.31944	-12.677	-1.39416	-2.14906	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.24213	-12.7914	-1.39761	-2.13077	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.14352	-12.8439	-2.26902	-0.799237	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
8.92657	-12.951	-2.77014	-1.11713	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
8.77363	-13.0155	-2.60622	-1.39339	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.6592	-13.0706	-2.46676	-1.29383	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.52846	-13.1183	-2.73132	-0.841581	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.37664	-13.1678	-2.80405	-0.877369	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.20688	-13.1811	-3.16216	-0.231644	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.04513	-13.1829	-3.10288	-0.17995	8.03583	-13.1513	8.05	-13.15	-2.72742	0
7.86331	-13.1761	-3.06853	-0.252104	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.73739	-13.1665	-2.86228	-0.143359	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.62159	-13.2281	-2.48481	-0.855784	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.47681	-13.2784	-2.58206	-0.893109	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.29873	-13.2495	-3.02478	0.00367627	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.14967	-13.2404	-2.94137	0.0450554	7.16011	-13.2382	7.15	-13.25	-2.72844	0
6.96375	-13.1565	-3.34169	0.871646	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.81561	-13.1084	-3.2517	0.895416	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
6.65816	-13.1006	-3.13561	0.660205	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.52391	-13.0488	-2.95156	0.731213	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.37848	-13.0501	-2.67518	0.112568	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.24609	-13.039	-2.60437	0.13492	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.09238	-13.0005	-2.84826	0.715964	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
5.94184	-12.9576	-2.81927	0.732411	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
5.77855	-12.8524	-3.31717	1.97894	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.63722	-12.7426	-3.19742	2.02911	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.47664	-12.6848	-2.684	0.708484	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.3901	-12.6248	-2.38997	0.805341	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.23713	-12.5155	-2.8028	1.89336	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.09924	-12.4116	-2.72574	1.89134	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
4.96244	-12.3413	-2.58289	1.51692	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.88607	-12.2354	-2.26801	1.62114	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
4.75631	-12.1119	-2.40093	1.9808	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.69619	-11.9986	-2.11496	2.05402	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.58283	-11.8866	-2.16941	2.22976	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.57256	-11.727	-1.64492	2.40237	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.50059	-11.6383	-1.35925	1.67361	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.49418	-11.527	-1.0334	1.76632	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.40341	-11.3351	-1.84354	3.8751	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.38319	-11.1189	-1.49918	3.98823	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
4.35376	-11.0194	-0.5955	1.76757	4.43713	-11.024	4.45	-11.05	0	1.81614
4.39497	-10.8983	-0.241597	1.88244	4.45136	-10.93	4.45	-10.95	0	1.81612
4.3685	-10.7638	-0.545678	2.61311	4.44745	-10.786	4.45	-10.8	0	2.72555
4.40255	-10.6008	-0.240504	2.70773	4.45788	-10.6457	4.45	-10.65	0	2.72554
4.40182	-10.4778	-0.201183	2.62203	4.46329	-10.5756	4.45	-10.5	0	2.729
4.41845	-10.3243	-0.0693244	2.66831	4.44057	-10.3382	4.45	-10.35	0	2.72898
4.42713	-10.2007	0.0250392	2.47662	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.50156	-10.0355	0.373457	2.61981	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.53216	-9.90922	0.377758	2.62367	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.60371	-9.74373	0.619371	2.73004	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.62232	-9.56287	0.551539	2.87072	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.69139	-9.39537	0.734545	2.92155	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.76748	-9.29119	1.05544	2.36984	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.89687	-9.12753	1.39406	2.53824	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.97278	-9.00547	1.56472	2.27681	4.95209	-8.96272	5	-9.05	0.999884	1.99977
5.0324	-8.90672	1.47404	2.20477	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
5.12002	-8.7998	1.381	2.33749	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.24155	-8.64467	1.5971	2.4705	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.34649	-8.54952	1.93724	2.00544	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.45132	-8.44255	1.97549	2.03779	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.56276	-8.34052	1.8755	2.14907	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.60039	-8.26144	1.56591	1.95142	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.67526	-8.13344	1.54823	1.99742	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.82052	-7.98004	1.83221	2.21272	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.92972	-7.86426	1.9891	2.03891	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.0529	-7.74141	2.0537	2.09237	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.16303	-7.62414	2.03323	2.11022	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.25724	-7.5246	1.9508	2.02837	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.37538	-7.42506	2.04824	1.92333	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.46061	-7.34478	1.92045	1.79778	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.56223	-7.24792	2.36103	1.39488	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.71785	-7.14651	2.53682	1.55499	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.79081	-7.01115	1.71076	2.27417	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.85978	-6.91467	1.59371	2.13218	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
7.01044	-6.84877	2.39552	1.42969	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.15276	-6.75867	2.44516	1.48627	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.25505	-6.6595	1.78782	2.00525	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.35072	-6.55342	1.77602	1.98543	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.51611	-6.50274	2.994	1.06304	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.65898	-6.45802	2.96188	1.02143	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.77192	-6.37086	2.3207	1.47364	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.86611	-6.33264	2.16505	1.26302	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
7.99308	-6.2696	2.19668	1.23912	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.13608	-6.17004	2.30042	1.39225	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.21929	-6.08151	1.85502	1.68536	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.33188	-5.9683	1.94787	1.82726	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.49452	-5.89288	2.91602	1.24963	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.64577	-5.84157	2.87451	1.16484	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.7468	-5.75134	1.84768	1.75571	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.85307	-5.64728	1.86898	1.79213	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.96164	-5.56684	1.92441	1.75851	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.06243	-5.4683	1.94581	1.80867	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.19258	-5.37078	2.87379	1.347	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.34157	-5.31393	2.83224	1.2631	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.42674	-5.21677	1.69383	1.81025	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.52364	-5.1172	1.71141	1.81106	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.64512	-5.03431	1.74373	1.78309	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.74573	-4.92958	1.76595	1.8163	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.85067	-4.83504	1.65315	1.86055	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.9422	-4.73544	1.65546	1.84706	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.015	-4.6255	1.47411	1.92811	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1193	-4.471	1.58039	2.1639	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.2017	-4.34811	1.6123	2.16109	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.3166	-4.17637	1.73067	2.41825	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.4697	-4.0601	2.2503	2.25222	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5832	-3.95134	2.20456	2.17804	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.6877	-3.8297	1.81796	2.28716	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7757	-3.73618	1.7644	2.13104	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.821	-3.6082	0.939735	2.35788	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.8725	-3.47155	0.939002	2.39137	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9721	-3.35806	1.98307	2.14195	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0819	-3.19851	2.03323	2.39464	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.1256	-3.05931	0.85144	2.63717	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.1755	-2.8883	0.862485	2.76109	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.2151	-2.73243	0.985772	2.7452	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.2708	-2.56568	0.991322	2.82082	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.2057	-2.40133	-0.794409	3.08599	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.1591	-2.24746	-0.806581	3.00971	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.2524	-2.08541	1.81083	2.68201	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.3501	-1.95073	1.80345	2.62064	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3493	-1.8051	0.2036	2.77167	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3562	-1.66648	0.18508	2.70542	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.2705	-1.52247	-0.770462	2.7939	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.2362	-1.3654	-0.754206	2.87819	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.1886	-1.20738	-0.797402	2.87777	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.1397	-1.11935	-0.813256	2.54039	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.0053	-0.988364	-1.98503	2.59976	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
10.916	-0.774121	-1.9488	3.00806	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
10.8645	-0.600869	-0.88628	3.02336	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.8171	-0.510418	-0.868768	2.65875	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.7377	-0.372895	-1.83312	2.62405	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.6371	-0.306541	-1.82325	2.24965	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.4787	-0.190404	-2.97934	2.20847	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.3174	-0.123005	-2.96301	1.94985	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.2634	-0.0153299	-1.83485	1.9747	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.1627	-2.84987e-05	-1.82666	1.5269	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
10.0026	0.0801969	-2.61838	1.49138	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
9.86005	0.078439	-2.60735	1.08944	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.6978	0.13712	-2.72349	1.0783	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
9.54991	0.0916366	-2.70929	0.574667	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.38405	0.123993	-2.78003	0.574537	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
9.23244	0.154103	-2.77428	0.567774	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
9.07938	0.186011	-2.71499	0.572005	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
8.93106	0.245424	-2.71133	0.706627	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
8.84046	0.288224	-1.88009	0.749257	8.90199	0.247143	8.85	0.25	-1.81847	0
8.74056	0.285769	-1.86164	0.539505	8.76016	0.263752	8.75	0.25	-1.81846	0
8.52757	0.30755	-3.61539	0.44535	8.46355	0.258809	8.55	0.25	-3.6326	0
8.33274	0.279229	-3.59408	0.191389	8.35367	0.252596	8.35	0.25	-3.6326	0
8.16125	0.29057	-2.69913	0.223174	8.05161	0.241868	8.2	0.25	-2.72841	0
8.018	0.265822	-2.67524	0.0454394	8.05411	0.247878	8.05	0.25	-2.72842	0
7.86045	0.266505	-2.57659	0.0390745	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
7.72366	0.186383	-2.55352	-0.357063	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.60921	0.162718	-2.70896	-0.376413	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.46113	0.0786839	-2.70786	-0.682179	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.27964	0.0476203	-3.08751	-0.672203	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.12871	0.023209	-3.07368	-0.626732	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.05133	-0.0164333	-1.76735	-0.659239	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
6.95379	-0.114201	-1.77165	-0.956758	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
6.84997	-0.170142	-1.82132	-0.973525	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
6.74904	-0.302658	-1.83149	-1.35473	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.67661	-0.385388	-1.59925	-1.40081	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
6.58097	-0.531089	-1.64453	-1.73295	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
6.54807	-0.649633	-0.693186	-1.93215	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
